,date,T,TM,Tm,SLP,H,PP,VV,V,VM,Month,years
5017,3,26.7,32.6,17.4,1013.8,59.0,0.0,4.0,14.1,24.1,10,1997
5018,7,26.0,34.0,18.8,1012.3,62.0,0.0,4.0,7.0,20.6,10,1997
5019,8,26.8,34.2,19.5,1013.1,55.0,0.0,4.0,7.4,18.3,10,1997
5020,9,26.4,33.6,19.4,1013.1,54.0,0.0,4.0,6.5,14.8,10,1997
5021,13,27.4,35.0,19.5,1012.8,57.0,0.0,4.0,0.0,21.366666666666667,10,1997
5022,14,26.3,34.9,18.6,1012.0,59.0,0.0,4.0,7.6,14.8,10,1997
5023,15,24.3,33.6,19.4,1013.0,65.0,0.0,4.0,10.6,27.8,10,1997
5024,19,24.3,32.4,19.5,1012.5,65.0,0.0,4.0,7.2,27.8,10,1997
5025,20,24.2,33.5,18.8,1012.5,56.0,0.0,3.7,3.1,14.8,10,1997
5026,21,24.9,31.8,16.7,1013.6,50.0,0.0,4.0,2.6,7.6,10,1997
5027,25,24.2,31.0,16.8,1014.5,63.0,0.0,4.0,15.4,33.5,10,1997
5028,26,23.6,30.0,18.6,1013.7,75.0,0.76,3.5,13.3,27.8,10,1997
5029,27,24.2,31.7,19.5,1012.9,76.0,9.91,3.7,10.0,22.2,10,1997
5030,31,23.4,31.0,19.3,1015.8,75.0,0.0,3.7,10.2,18.3,10,1997
5031,1,21.2,29.0,18.7,1015.8,91.0,4.06,3.4,6.5,27.8,11,1997
5032,2,24.0,31.0,18.8,1014.8,77.0,0.0,3.7,3.3,20.6,11,1997
5033,3,24.0,31.9,19.0,1016.0,76.0,0.51,3.7,4.6,22.2,11,1997
5034,7,24.4,30.6,18.5,1015.8,68.0,0.0,3.4,5.9,14.8,11,1997
5035,8,26.3,32.2,19.0,1014.0,60.0,0.0,3.7,9.6,22.2,11,1997
5036,9,24.6,32.7,19.5,1011.6,64.0,0.0,3.7,9.8,22.2,11,1997
5037,13,25.2,32.3,16.9,1011.6,57.0,0.0,3.7,5.0,18.3,11,1997
5038,14,23.7,32.2,17.0,1012.2,73.0,0.0,3.4,0.0,22.76923076923077,11,1997
5039,15,24.0,29.4,19.2,1011.6,75.0,0.0,3.7,9.6,25.9,11,1997
5040,19,22.7,30.4,16.0,1011.0,61.0,0.0,3.5,7.4,20.6,11,1997
5041,20,20.8,28.1,15.5,1013.9,77.0,0.0,3.5,5.7,27.8,11,1997
5042,21,21.3,28.8,16.6,1014.7,80.0,0.0,3.4,0.0,22.76923076923077,11,1997
5043,25,23.2,29.6,17.0,1010.8,62.0,0.0,4.0,19.8,29.4,11,1997
5044,26,22.9,30.0,17.0,1013.7,60.0,0.0,4.0,5.9,18.3,11,1997
5045,27,20.1,26.9,14.5,1015.1,78.0,0.0,3.5,18.3,25.9,11,1997
5046,1,18.4,23.6,14.6,1017.3,82.0,0.0,3.5,17.0,20.6,12,1997
5047,2,19.4,25.6,13.4,1014.4,76.0,0.0,4.0,13.9,20.6,12,1997
5048,3,22.8,29.2,17.3,1011.7,75.0,0.0,3.2,15.9,27.8,12,1997
5049,7,21.6,26.0,16.6,1011.9,85.0,0.76,4.0,17.2,27.8,12,1997
5050,8,20.1,22.4,18.0,1009.5,88.0,0.51,4.0,20.4,31.3,12,1997
5051,9,19.2,24.9,14.0,1010.1,79.0,10.92,3.7,17.0,35.2,12,1997
5052,13,18.4,26.2,13.0,1014.2,72.0,0.0,3.7,11.3,29.4,12,1997
5053,14,16.1,22.8,11.4,1017.0,71.0,0.0,2.6,11.7,18.3,12,1997
5054,15,18.2,25.0,9.6,1015.6,60.0,0.0,4.0,8.7,22.2,12,1997
5055,19,18.7,23.8,12.6,1016.4,82.0,0.0,2.7,16.7,22.2,12,1997
5056,20,16.4,21.0,13.6,1017.8,85.0,0.0,2.3,15.0,24.1,12,1997
5057,21,17.7,24.2,13.4,1016.5,82.0,0.0,2.3,12.6,18.3,12,1997
5058,25,20.4,26.0,11.2,1014.1,66.0,0.0,3.5,14.5,24.546666666666667,12,1997
5059,26,19.2,23.4,11.6,1015.2,79.0,0.0,2.7,11.7,22.2,12,1997
5060,27,19.4,27.8,14.0,1014.2,83.0,0.0,2.7,11.5,24.1,12,1997
5061,31,13.3,18.4,9.6,1018.4,85.0,0.0,2.4,16.9,24.1,12,1997
5062,1,15.7,20.0,9.2,1018.1,65.0,0.0,3.4,19.4,25.9,1,1998
5063,2,14.4,18.0,11.2,1019.0,90.0,7.87,2.3,13.5,27.8,1,1998
5064,3,18.1,27.7,10.7,1019.8,77.0,0.76,3.5,3.3,11.1,1,1998
5065,7,20.6,28.8,14.4,1014.8,67.0,0.0,3.7,10.0,25.9,1,1998
5066,8,22.8,28.4,14.8,1015.1,61.0,0.0,3.5,9.6,22.2,1,1998
5067,9,21.4,29.8,14.3,1014.3,68.0,0.0,3.5,1.3,3.5,1,1998
5068,13,18.3,25.5,11.26,1015.8692307692307,62.92857142857143,0.5753333333333334,3.473333333333333,10.946666666666667,22.573333333333334,1,1998
5069,14,18.9,28.0,11.6,1012.8,61.0,0.0,3.4,5.6,20.6,1,1998
5070,15,21.1,29.1,13.8,1012.2,56.0,0.0,4.0,18.9,27.8,1,1998
5071,16,17.2,25.2,10.6,1015.8692307692307,57.0,0.0,4.0,6.5,14.8,1,1998
5072,20,16.4,23.5,10.3,1014.4,53.0,0.0,4.0,13.7,20.6,1,1998
5073,21,13.7,22.0,7.3,1017.3,49.0,0.0,3.4,11.9,25.9,1,1998
5074,22,15.3,24.0,6.1,1015.8,43.0,0.0,3.7,11.3,25.9,1,1998
5075,26,17.3,24.2,10.2,1014.8,62.92857142857143,0.0,3.1,13.0,25.9,1,1998
5076,27,18.3,25.5,11.26,1015.8692307692307,62.92857142857143,0.5753333333333334,3.473333333333333,10.946666666666667,22.573333333333334,1,1998
5077,28,21.5,27.4,12.0,1015.8692307692307,70.0,0.0,3.1,6.9,18.3,1,1998
5078,29,20.1,26.4,12.4,1017.9,64.0,0.0,3.5,19.3,42.4,1,1998
5079,30,18.3,25.5,11.26,1015.8692307692307,62.92857142857143,0.5753333333333334,3.473333333333333,10.946666666666667,22.573333333333334,1,1998
5080,31,18.3,25.5,11.26,1015.8692307692307,62.92857142857143,0.5753333333333334,3.473333333333333,10.946666666666667,22.573333333333334,1,1998
5081,1,21.6,31.3,14.8,1016.9,66.0,0.0,3.4,10.7,24.1,2,1998
5082,2,20.664285714285715,29.057142857142857,12.178571428571429,1015.0571428571428,45.857142857142854,0.0,3.8714285714285714,9.742857142857144,21.45714285714286,2,1998
5083,3,21.0,28.0,13.6,1017.5,57.0,0.0,4.0,9.8,20.6,2,1998
5084,4,19.9,27.7,11.6,1018.1,48.0,0.0,3.7,9.6,18.3,2,1998
5085,8,17.6,27.0,8.9,1018.8,41.0,0.0,4.0,12.0,27.8,2,1998
5086,9,18.4,27.6,10.3,1019.4,40.0,0.0,3.5,4.1,14.8,2,1998
5087,10,20.664285714285715,29.057142857142857,12.178571428571429,1015.0571428571428,45.857142857142854,0.0,3.8714285714285714,9.742857142857144,21.45714285714286,2,1998
5088,11,21.1,31.0,11.6,1017.1,41.0,0.0,3.5,5.4,14.8,2,1998
5089,15,23.0,29.2,17.2,1011.9,55.0,0.0,4.0,15.9,25.9,2,1998
5090,16,21.9,29.8,14.8,1011.8,53.0,0.0,3.7,13.7,27.8,2,1998
5091,17,19.8,28.5,12.4,1013.3,52.0,0.0,4.0,18.5,25.9,2,1998
5092,21,19.3,29.2,10.0,1013.0,38.0,0.0,4.0,7.2,20.6,2,1998
5093,22,19.9,29.0,10.6,1013.3,42.0,0.0,4.0,4.8,20.6,2,1998
5094,23,23.5,31.7,12.5,1010.8,37.0,0.0,3.7,7.4,22.2,2,1998
5095,27,20.6,27.8,11.0,1014.2,35.0,0.0,4.0,9.3,14.8,2,1998
5096,28,21.7,29.0,11.2,1014.7,37.0,0.0,4.7,8.0,22.2,2,1998
5097,1,21.6,28.5,13.0,1015.7,37.0,0.0,4.0,13.9,22.2,3,1998
5098,2,23.5,30.2,11.6,1014.9,26.0,0.0,3.5,7.8,24.1,3,1998
5099,3,26.913333333333334,34.986666666666665,17.426666666666666,1010.18,33.06666666666667,0.30466666666666664,4.0,15.713333333333333,28.486666666666668,3,1998
5100,4,26.913333333333334,34.986666666666665,17.426666666666666,1010.18,33.06666666666667,0.30466666666666664,4.0,15.713333333333333,28.486666666666668,3,1998
5101,5,24.5,33.1,18.7,1010.3,45.0,2.03,4.0,20.7,29.4,3,1998
5102,9,22.9,33.0,14.5,1010.3,36.0,0.0,4.0,11.9,24.1,3,1998
5103,10,27.6,35.1,17.6,1008.9,34.0,0.0,4.0,14.6,25.9,3,1998
5104,11,26.7,36.0,18.0,1009.1,37.0,0.0,4.0,12.4,31.3,3,1998
5105,15,24.7,32.4,15.0,1011.4,35.0,0.0,4.0,17.0,25.9,3,1998
5106,16,25.7,31.4,18.0,1012.3,50.0,0.51,4.0,15.0,31.3,3,1998
5107,17,23.2,32.0,16.8,1013.4,52.0,2.03,4.0,13.9,29.4,3,1998
5108,21,29.7,39.1,17.3,1010.6,28.0,0.0,3.7,4.3,14.8,3,1998
5109,22,31.4,39.4,21.5,1007.7,30.0,0.0,4.0,27.2,33.5,3,1998
5110,23,33.0,38.9,22.6,1004.7,28.0,0.0,4.0,41.1,57.2,3,1998
5111,27,28.7,38.7,16.6,1009.8,17.0,0.0,4.8,8.1,20.6,3,1998
5112,28,31.2,39.0,19.5,1007.2,15.0,0.0,4.0,10.6,24.1,3,1998
5113,29,29.3,38.0,20.7,1006.4,26.0,0.0,4.0,17.2,33.5,3,1998
5114,1,32.4,40.0,20.1,1010.7,22.0,0.0,4.0,12.2,25.9,4,1998
5115,2,33.2,41.6,21.9,1009.2,19.0,0.0,4.0,13.0,25.9,4,1998
5116,3,34.6,42.5,23.1,1006.4,18.0,0.0,5.0,17.0,25.9,4,1998
5117,5,32.013333333333335,39.76,22.213333333333335,1006.8714285714286,26.066666666666666,0.068,4.266666666666667,19.52,33.92666666666667,4,1998
5118,8,31.9,39.2,24.0,1004.6,21.0,0.0,5.0,25.6,48.2,4,1998
5119,9,30.7,37.3,21.1,1005.4,25.0,0.0,4.0,37.4,59.1,4,1998
5120,10,29.2,37.7,17.6,1007.4,21.0,0.0,6.0,13.9,27.8,4,1998
5121,13,32.013333333333335,39.76,22.213333333333335,1006.8714285714286,26.066666666666666,0.068,4.266666666666667,19.52,33.92666666666667,4,1998
5122,15,30.8,37.5,25.0,1006.8714285714286,27.0,0.0,4.0,11.7,27.8,4,1998
5123,16,30.9,39.4,23.0,1007.8,27.0,0.0,4.0,21.5,27.8,4,1998
5124,17,33.1,40.5,21.2,1007.4,24.0,0.0,4.0,24.1,25.9,4,1998
5125,21,30.6,39.5,21.6,1005.9,22.0,0.0,4.0,23.5,35.2,4,1998
5126,22,31.2,40.6,22.3,1006.2,26.0,0.0,4.0,25.4,40.7,4,1998
5127,23,32.8,41.0,23.2,1006.3,30.0,0.0,4.0,24.6,40.7,4,1998
5128,27,31.7,39.5,23.0,1007.5,41.0,0.0,4.0,21.5,51.9,4,1998
5129,28,33.2,39.0,20.5,1006.7,34.0,1.02,4.0,4.4,18.3,4,1998
5130,29,32.013333333333335,39.76,22.213333333333335,1006.8714285714286,26.066666666666666,0.068,4.266666666666667,19.52,33.92666666666667,4,1998
5131,30,33.9,41.1,25.6,1004.7,34.0,0.0,4.0,17.0,27.8,4,1998
5132,1,32.4,41.8,24.3,1006.1,39.0,0.0,5.0,19.6,29.4,5,1998
5133,2,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5134,3,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5135,4,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5136,5,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5137,6,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5138,7,35.08461538461538,42.684615384615384,25.784615384615385,1002.7538461538462,29.692307692307693,0.6838461538461539,4.015384615384615,19.43846153846154,28.415384615384614,5,1998
5139,8,36.4,41.7,25.0,1004.3,19.0,0.0,2.4,19.6,27.8,5,1998
5140,9,32.4,41.9,25.6,1002.9,20.0,0.0,4.0,20.4,29.4,5,1998
5141,13,35.8,42.8,24.0,1003.7,18.0,0.0,4.0,8.7,22.2,5,1998
5142,14,35.4,42.0,22.8,1004.0,27.0,0.0,4.0,9.3,27.8,5,1998
5143,15,35.9,43.5,26.9,1001.9,16.0,0.0,4.0,11.3,22.2,5,1998
5144,19,36.9,45.2,27.4,1001.4,30.0,0.0,4.0,20.7,31.3,5,1998
5145,20,37.3,44.1,27.6,999.5,35.0,0.0,4.0,27.4,29.4,5,1998
5146,21,32.7,41.2,25.0,1002.6,47.0,8.89,4.0,22.6,29.4,5,1998
5147,25,36.7,44.0,26.0,1001.6,27.0,0.0,4.0,22.8,25.9,5,1998
5148,26,35.7,43.3,27.0,1001.7,29.0,0.0,4.0,26.3,35.2,5,1998
5149,27,34.2,41.4,26.0,1003.0,41.0,0.0,4.0,23.3,33.5,5,1998
5150,31,34.3,42.0,27.6,1003.1,38.0,0.0,4.8,20.7,25.9,5,1998
5151,1,36.1,43.5,27.7,1003.2,27.0,0.0,5.3,22.0,27.8,6,1998
5152,2,36.4,44.0,28.0,1000.7,25.0,0.0,4.8,21.7,25.9,6,1998
5153,3,31.22,37.44,25.1,999.9466666666667,55.6,6.672,4.24,20.693333333333335,28.740000000000002,6,1998
5154,4,35.5,42.5,26.4,1002.4,40.0,0.0,4.0,19.6,22.2,6,1998
5155,8,34.9,43.4,27.2,1002.0,44.0,0.0,4.0,22.2,25.9,6,1998
5156,9,32.7,39.5,26.8,1000.9,46.0,0.0,4.0,20.4,37.0,6,1998
5157,10,27.8,32.8,23.8,1000.5,63.0,1.02,4.0,35.4,48.2,6,1998
5158,14,32.8,38.6,25.0,1000.9,41.0,0.25,4.0,17.0,22.2,6,1998
5159,15,28.6,39.1,23.8,999.6,65.0,13.97,4.0,21.7,33.5,6,1998
5160,16,25.2,27.5,23.1,999.6,91.0,32.0,5.8,18.5,25.9,6,1998
5161,20,32.1,38.3,25.4,999.8,53.0,0.0,4.0,32.2,40.7,6,1998
5162,21,30.1,34.9,25.8,999.0,54.0,0.0,4.0,27.6,35.2,6,1998
5163,22,32.6,38.2,25.5,998.3,46.0,0.0,4.0,24.3,31.3,6,1998
5164,26,28.9,36.2,23.0,997.2,70.0,42.93,4.0,16.7,22.2,6,1998
5165,27,28.8,33.1,21.4,997.1,79.0,0.0,4.0,6.7,18.3,6,1998
5166,28,25.8,30.0,23.6,998.0,90.0,9.91,3.7,4.4,14.8,6,1998
5167,1,28.4,34.3,25.0,994.8,73.0,0.0,4.0,11.9,18.3,7,1998
5168,2,29.9,34.5,24.2,995.5,67.0,0.0,4.0,15.2,33.5,7,1998
5169,3,27.073333333333334,31.433333333333334,23.64,1000.8333333333334,78.46666666666667,3.1666666666666665,3.72,18.433333333333334,26.486666666666665,7,1998
5170,4,26.9,30.2,23.8,1000.9,82.0,25.91,3.2,25.0,29.4,7,1998
5171,7,27.073333333333334,31.433333333333334,23.64,1000.8333333333334,78.46666666666667,3.1666666666666665,3.72,18.433333333333334,26.486666666666665,7,1998
5172,9,27.6,31.4,23.4,999.7,77.0,1.02,3.7,19.8,27.8,7,1998
5173,10,26.0,30.0,23.3,999.7,83.0,0.51,4.0,25.0,27.8,7,1998
5174,11,24.4,25.7,23.0,999.2,90.0,4.06,1.8,24.6,27.8,7,1998
5175,15,25.7,30.3,23.4,1004.1,82.0,0.0,4.0,25.9,29.4,7,1998
5176,16,25.4,29.4,22.4,1003.8,86.0,1.02,4.0,26.1,33.5,7,1998
5177,17,26.2,29.8,24.0,1003.4,82.0,0.0,4.0,19.1,29.4,7,1998
5178,21,28.3,32.5,25.4,1003.6,77.0,2.03,4.0,4.8,11.1,7,1998
5179,22,28.3,32.6,24.8,1004.2,73.0,0.0,4.0,16.1,25.9,7,1998
5180,23,27.9,32.1,23.0,1003.1,65.0,0.0,4.0,16.7,29.4,7,1998
5181,27,28.1,33.8,22.5,1001.1,70.0,0.0,3.7,18.5,25.9,7,1998
5182,28,26.4,33.4,23.4,1000.4,83.0,4.06,3.7,17.6,25.9,7,1998
5183,29,26.6,31.5,23.0,999.0,87.0,8.89,3.7,10.2,22.2,7,1998
5184,1,25.4,26.0,24.6,1002.5,95.0,14.99,1.9,18.5,25.9,8,1998
5185,2,24.8,25.2,23.8,1004.0,96.0,6.1,1.4,21.9,25.9,8,1998
5186,3,25.8,27.4,24.4,1004.9,87.0,0.25,4.0,22.6,29.4,8,1998
5187,7,25.5,27.8,23.7,1001.5,89.0,0.51,4.0,23.3,25.9,8,1998
5188,8,24.3,25.4,23.4,1001.4,95.0,12.95,2.1,22.6,24.1,8,1998
5189,9,24.7,25.6,22.8,1000.1,96.0,33.02,2.1,20.9,25.9,8,1998
5190,13,25.2,28.8,23.1,1001.7,87.0,0.25,3.4,21.9,33.5,8,1998
5191,14,24.9,31.0,23.0,1003.4,87.0,0.25,4.7,19.8,25.9,8,1998
5192,15,25.6,28.0,23.0,1006.1,84.0,0.0,4.0,13.9,20.6,8,1998
5193,16,25.733333333333334,28.85333333333333,23.226666666666667,1003.2066666666667,86.8,5.503333333333334,3.3866666666666667,16.273333333333333,24.086666666666666,8,1998
5194,20,26.3,31.2,21.8,1004.2,79.0,3.05,4.0,14.3,25.9,8,1998
5195,21,26.9,31.2,22.1,1003.6,79.0,0.0,4.0,8.3,20.6,8,1998
5196,22,27.7,32.8,23.8,1004.5,76.0,0.0,3.7,6.1,14.8,8,1998
5197,26,27.1,31.2,23.1,1001.9,83.0,0.0,4.0,8.1,25.9,8,1998
5198,27,26.1,31.0,23.0,1003.5,85.0,6.1,3.5,0.0,11.1,8,1998
5199,28,25.7,30.2,22.8,1004.8,84.0,5.08,4.0,21.9,25.9,8,1998
5200,1,24.3,27.9,22.4,1006.0,89.0,2.03,3.1,16.9,29.4,9,1998
5201,2,25.9,31.0,21.7,1006.5,80.0,4.06,3.7,18.0,25.9,9,1998
5202,3,25.1,30.0,21.4,1007.6,82.0,0.25,3.5,14.8,29.4,9,1998
5203,7,25.3,33.3,21.8,1004.4,83.0,9.91,4.0,10.9,22.2,9,1998
5204,8,26.1,31.3,21.8,1004.1,82.0,2.03,4.0,10.6,22.2,9,1998
5205,9,24.4,28.7,22.4,1004.7,90.0,13.97,3.4,5.0,18.3,9,1998
5206,13,24.6,28.4,23.0,1001.4,92.0,6.1,3.5,15.2,25.9,9,1998
5207,14,24.0,26.6,22.7,998.4,96.0,25.91,2.1,22.6,27.8,9,1998
5208,15,24.1,27.0,22.8,996.8,93.0,36.07,2.1,22.0,24.1,9,1998
5209,19,27.2,32.0,22.0,1004.6,75.0,0.0,4.0,7.4,14.8,9,1998
5210,20,26.6,32.6,22.6,1004.1,81.0,7.87,4.0,4.1,11.1,9,1998
5211,21,25.7,30.0,23.3,1004.4,88.0,1.02,3.5,7.4,20.6,9,1998
5212,25,26.4,32.0,22.5,1008.9,82.0,0.0,2.1,4.3,9.4,9,1998
5213,26,26.8,31.4,22.2,1008.2,73.0,0.0,4.0,3.1,18.3,9,1998
5214,27,27.6,32.0,22.0,1007.3,73.0,0.76,4.8,6.3,24.1,9,1998
5215,1,28.2,34.4,23.0,1007.0,72.0,0.0,3.5,4.8,20.6,10,1998
5216,2,27.9,34.5,22.1,1006.1,71.0,5.08,4.0,3.7,11.1,10,1998
5217,3,27.6,33.4,22.8,1006.3,72.0,0.51,3.2,5.0,14.8,10,1998
5218,7,27.7,33.4,21.6,1007.4,67.0,0.0,3.7,1.7,9.4,10,1998
5219,8,29.8,35.0,22.6,1007.0,62.0,0.0,3.7,6.1,25.9,10,1998
5220,9,28.2,35.0,22.4,1006.8,62.0,0.0,4.0,8.1,25.9,10,1998
5221,13,28.3,34.9,23.8,1007.9,70.0,0.0,4.0,4.3,22.2,10,1998
5222,14,27.3,34.1,22.4,1006.4,75.0,0.0,4.0,4.6,14.8,10,1998
5223,15,27.1,32.2,22.6,1004.0,71.0,0.0,3.7,13.5,24.1,10,1998
5224,19,23.1,30.2,17.4,1008.1,69.0,0.0,3.7,16.7,22.2,10,1998
5225,20,24.8,32.5,16.8,1008.9,57.0,0.0,4.0,13.0,20.6,10,1998
5226,21,23.8,32.0,18.4,1009.7,64.0,0.0,4.0,5.6,14.8,10,1998
5227,25,28.4,33.2,24.0,1011.6,46.0,0.0,4.0,3.3,7.6,10,1998
5228,26,26.7,34.5,19.5,1011.4,51.0,0.0,3.7,1.5,7.6,10,1998
5229,27,26.2,33.6,19.9,1011.6,59.0,0.0,3.5,1.1,5.4,10,1998
5230,31,22.2,30.8,15.2,1011.7,58.0,0.0,3.5,12.0,25.9,10,1998
5231,1,24.5,28.0,20.4,1011.2,83.0,5.08,3.2,8.7,9.4,11,1998
5232,2,27.2,31.8,21.0,1011.6,69.0,0.0,4.0,6.3,11.1,11,1998
5233,3,28.2,33.9,20.3,1011.8,59.0,0.0,3.7,6.5,11.1,11,1998
5234,7,25.9,34.0,17.2,1010.3,50.0,0.0,4.0,7.4,29.4,11,1998
5235,8,23.6,29.0,18.5,1011.0,61.0,0.0,4.0,3.1,18.3,11,1998
5236,9,22.8,30.2,16.8,1012.9,63.0,0.25,3.5,6.9,29.4,11,1998
5237,13,21.4,30.1,13.8,1011.6,56.0,0.0,3.4,2.2,11.1,11,1998
5238,14,23.3,29.0,16.2,1008.9,54.0,0.0,3.5,7.4,18.3,11,1998
5239,15,23.3,29.6,18.0,1010.6,54.0,0.0,3.5,6.9,14.8,11,1998
5240,19,22.5,30.0,15.2,1011.6,60.0,0.0,3.7,3.0,18.3,11,1998
5241,20,23.1,30.6,14.9,1012.6,51.0,0.0,3.5,5.7,18.3,11,1998
5242,21,21.7,30.0,17.4,1013.9,52.0,0.0,3.5,5.0,18.3,11,1998
5243,25,20.0,29.8,11.2,1014.7,37.0,0.0,3.5,4.3,20.6,11,1998
5244,26,19.9,30.8,10.6,1015.2,40.0,0.0,4.0,3.1,25.9,11,1998
5245,27,19.7,29.4,11.0,1015.1,36.0,0.0,3.4,4.1,18.3,11,1998
5246,1,21.4,29.6,11.6,1016.4,37.0,0.0,2.7,3.3,11.1,12,1998
5247,2,21.4,29.6,11.4,1015.9,34.0,0.0,3.5,3.1,18.3,12,1998
5248,3,19.2,29.0,12.2,1017.8,39.0,0.0,3.2,5.6,20.6,12,1998
5249,7,21.8,31.4,11.5,1016.5,35.0,0.0,3.5,8.7,25.9,12,1998
5250,8,20.2,31.2,11.4,1016.1,41.0,0.0,3.7,4.4,20.6,12,1998
5251,9,19.4,29.9,11.0,1016.5,44.0,52.07,3.5,2.8,11.1,12,1998
5252,13,17.8,25.0,9.0,1018.6,40.0,0.0,3.7,10.6,27.8,12,1998
5253,14,18.7,26.2,13.0,1018.0,48.0,0.0,3.7,6.9,25.9,12,1998
5254,15,19.9,27.4,14.8,1015.8,50.0,0.0,3.5,1.9,11.1,12,1998
5255,19,22.4,36.1,9.5,1014.4,37.0,0.0,3.5,0.6,3.5,12,1998
5256,20,19.4,31.7,10.4,1012.6,46.0,0.0,3.7,0.9,5.4,12,1998
5257,21,19.1,30.4,10.3,1012.8,56.0,0.0,3.7,6.1,22.2,12,1998
5258,24,19.68,29.586666666666666,10.653333333333334,1016.28,43.13333333333333,3.4713333333333334,3.48,4.76,17.886666666666667,12,1998
5259,25,19.68,29.586666666666666,10.653333333333334,1016.28,43.13333333333333,3.4713333333333334,3.48,4.76,17.886666666666667,12,1998
5260,27,17.5,27.5,7.1,1018.0,43.0,0.0,3.5,5.7,29.4,12,1998
5261,28,16.8,28.6,7.6,1018.5,51.0,0.0,3.1,4.3,14.8,12,1998
5262,29,20.2,30.2,9.0,1016.3,46.0,0.0,3.7,6.5,20.6,12,1998
5263,30,19.68,29.586666666666666,10.653333333333334,1016.28,43.13333333333333,3.4713333333333334,3.48,4.76,17.886666666666667,12,1998
5264,31,19.68,29.586666666666666,10.653333333333334,1016.28,43.13333333333333,3.4713333333333334,3.48,4.76,17.886666666666667,12,1998
5265,1,18.8,27.7,10.0,1017.6,44.0,0.0,2.3,4.3,20.6,1,1999
5266,2,19.6,28.3,8.5,1016.2,39.0,0.0,3.1,7.4,20.6,1,1999
5267,3,20.8,30.1,11.0,1012.4,40.0,0.0,4.0,10.2,20.6,1,1999
5268,7,14.0,23.0,7.0,1014.3,51.0,0.0,4.0,10.9,22.2,1,1999
5269,8,13.5,22.0,7.3,1016.5,53.0,0.0,3.7,8.3,20.6,1,1999
5270,9,15.2,23.5,6.8,1015.4,44.0,0.0,3.2,7.8,24.1,1,1999
5271,10,18.926666666666666,28.266666666666666,9.933333333333334,1014.82,44.93333333333333,0.0,3.58,9.666666666666666,21.633333333333333,1,1999
5272,14,18.2,27.9,8.5,1017.1,44.0,0.0,3.5,7.8,18.3,1,1999
5273,15,16.9,28.2,9.5,1017.3,52.0,0.0,3.5,4.4,14.8,1,1999
5274,16,18.8,30.1,10.1,1017.1,49.0,0.0,3.7,5.4,11.1,1,1999
5275,20,20.4,31.5,11.0,1014.6,42.0,0.0,3.7,8.3,22.2,1,1999
5276,21,21.3,32.0,12.5,1014.3,43.0,0.0,4.0,9.3,29.4,1,1999
5277,22,21.8,31.1,13.4,1011.7,46.0,0.0,4.0,13.3,27.8,1,1999
5278,26,18.6,29.9,11.0,1014.0,55.0,0.0,3.5,4.1,11.1,1,1999
5279,27,22.3,30.0,10.7,1013.5,39.0,0.0,3.5,14.8,22.2,1,1999
5280,28,23.7,28.7,11.7,1010.3,33.0,0.0,4.0,28.7,38.9,1,1999
5281,1,17.6,25.7,6.7,1012.9,51.0,0.0,3.7,14.8,20.6,2,1999
5282,2,18.4,24.7,10.2,1015.5,51.0,0.0,4.0,19.8,29.4,2,1999
5283,3,15.7,23.4,9.9,1017.5,59.0,0.0,3.5,19.3,25.9,2,1999
5284,7,22.3,30.9,15.2,1014.3,65.0,2.03,3.5,18.0,29.4,2,1999
5285,8,20.2,27.4,14.6,1014.0,70.0,0.0,4.0,17.8,25.9,2,1999
5286,9,15.9,23.7,12.0,1014.5,81.0,0.25,3.2,7.8,14.8,2,1999
5287,13,22.6,30.4,16.0,1016.9,56.0,0.0,3.7,6.1,20.6,2,1999
5288,14,21.4,30.3,14.4,1015.4,51.0,0.0,3.7,5.7,22.2,2,1999
5289,15,21.8,30.4,12.5,1014.6,48.0,0.0,3.7,6.5,20.6,2,1999
5290,19,23.7,31.0,18.2,1014.1,66.0,0.0,4.0,9.3,16.5,2,1999
5291,20,25.4,34.5,18.3,1013.0,47.0,0.0,3.7,13.1,25.9,2,1999
5292,21,25.8,34.0,17.6,1013.5,47.0,0.76,3.7,8.5,24.1,2,1999
5293,25,23.6,32.0,15.5,1012.5,51.0,0.0,4.0,11.5,20.6,2,1999
5294,26,25.4,33.0,16.6,1012.5,45.0,0.0,3.7,8.3,20.6,2,1999
5295,27,25.8,35.1,16.5,1012.8,42.0,0.0,3.5,7.6,20.6,2,1999
5296,1,22.9,31.4,14.0,1014.4,34.0,0.0,4.0,10.2,20.6,3,1999
5297,2,23.3,32.0,12.6,1012.9,32.0,0.0,3.5,6.7,14.8,3,1999
